Cluster,HHID,HHMemberID,Education,HealthInsurance,Parent,ComputerEver,Computer3M,InternetEver,Internet3M,MobileOwn,MobileUse,weight,Gender,nr of interviewd,Final weight
16,1,1,5,2,1,1,3,NA,3,1,3,1.038811659,Male,10,10.38811659
16,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,10,0
16,1,3,5,2,2,1,3,NA,3,1,3,1.644028649,Male,10,16.44028649
16,1,4,5,1,2,1,3,NA,3,1,3,1.795196001,Male,10,17.95196001
16,2,1,3,1,1,2,NA,1,3,1,3,1.511462699,Female,14,21.16047778
16,3,1,5,1,1,1,3,NA,3,1,3,1.120439844,Female,14,15.68615782
16,3,3,5,1,2,1,3,NA,3,1,3,1.795196001,Male,10,17.95196001
16,3,4,3,1,2,1,3,NA,3,1,3,1.421821501,Male,10,14.21821501
16,4,1,5,1,1,1,3,NA,3,1,3,1.120439844,Female,14,15.68615782
16,7,1,5,1,1,1,3,NA,3,1,3,1.038811659,Male,10,10.38811659
16,7,2,5,1,1,1,3,NA,3,1,3,1.068784197,Female,14,14.96297876
16,8,1,5,1,2,1,3,NA,3,1,3,2.125075519,Female,14,29.75105727
16,9,1,5,1,1,1,3,NA,3,1,3,1.038811659,Male,10,10.38811659
16,9,2,5,1,1,1,3,NA,3,1,3,1.120439844,Female,14,15.68615782
16,9,3,3,1,2,1,3,NA,3,1,3,1.385772725,Female,14,19.40081815
16,10,2,5,1,1,1,3,NA,3,1,3,1.068784197,Female,14,14.96297876
16,11,1,5,1,1,1,3,NA,3,1,3,1.318279466,Male,10,13.18279466
16,12,2,5,1,1,1,3,NA,3,1,3,1.588291394,Female,14,22.23607952
16,15,1,5,2,1,2,NA,1,3,1,3,1.120439844,Female,14,15.68615782
16,16,2,5,2,1,1,3,1,3,1,3,1.321309683,Female,14,18.49833557
16,18,2,3,2,1,2,NA,1,3,1,3,1.120439844,Female,14,15.68615782
16,19,3,5,1,2,1,3,NA,3,1,3,1.099154557,Female,14,15.38816379
16,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,10,0
16,20,1,5,1,1,1,3,1,3,1,3,1.120439844,Female,14,15.68615782
17,1,2,5,1,1,2,NA,1,3,1,3,0.885347555,Female,17,15.05090844
17,2,1,5,1,2,1,3,NA,3,1,3,1.355402343,Male,7,9.487816404
17,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,17,0
17,3,2,5,1,2,1,3,NA,3,1,3,1.255033825,Female,17,21.33557502
17,4,1,5,1,2,1,3,NA,3,1,3,1.716954351,Female,17,29.18822397
17,5,1,5,1,1,1,3,NA,3,1,3,0.885347555,Female,17,15.05090844
17,5,3,3,1,2,1,2,1,3,1,3,1.095007912,Female,17,18.61513451
17,5,5,5,1,1,1,3,1,3,1,3,0.885347555,Female,17,15.05090844
17,5,7,5,1,2,1,3,NA,3,1,3,1.33792968,Female,17,22.74480456
17,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,17,0
17,7,1,5,2,1,1,3,1,3,1,3,1.044070598,Female,17,17.74920017
17,8,3,3,1,1,2,NA,1,3,1,3,0.775306467,Female,17,13.18020993
17,10,1,4,2,1,2,NA,1,3,1,3,0.809804189,Male,7,5.668629325
17,10,2,4,2,1,2,NA,1,0,1,3,0.84453037,Female,17,14.35701629
17,13,1,5,1,1,1,3,NA,3,1,3,0.885347555,Female,17,15.05090844
17,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
17,14,2,5,1,1,1,2,NA,3,1,3,1.044070598,Female,17,17.74920017
17,15,2,2,1,1,2,NA,1,3,1,3,0.672159459,Female,17,11.42671081
17,16,1,1,1,1,2,NA,2,NA,1,3,0.50873845,Male,7,3.56116915
17,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
17,16,4,5,1,1,1,3,NA,3,1,3,0.60612538,Female,17,10.30413146
17,19,2,5,1,1,1,3,NA,3,1,3,0.84453037,Female,17,14.35701629
17,20,1,5,1,1,2,NA,1,3,1,3,1.041676185,Male,7,7.291733294
17,20,2,5,1,2,1,3,NA,3,1,3,1.123492883,Male,7,7.864450178
18,1,2,4,2,1,1,3,NA,3,1,3,0.683473348,Male,7,4.784313438
18,1,3,5,1,1,1,3,NA,3,1,3,0.662024287,Female,19,12.57846145
18,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
18,3,2,5,1,1,1,3,NA,3,1,3,1.308725782,Female,19,24.86578985
18,4,1,5,1,2,1,3,NA,3,1,3,2.104836705,Female,19,39.99189739
18,4,3,5,1,2,1,3,NA,3,1,3,2.152174795,Female,19,40.8913211
18,5,1,5,1,1,1,3,NA,3,1,3,1.028918215,Male,7,7.202427503
18,5,2,4,1,1,1,3,NA,3,1,3,1.109768988,Female,19,21.08561078
18,6,3,3,1,1,1,3,NA,3,1,3,0.720415933,Female,19,13.68790273
18,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
18,7,2,3,2,1,2,NA,1,3,1,3,1.109768988,Female,19,21.08561078
18,7,3,3,2,2,1,3,NA,3,1,3,1.677073437,Female,19,31.8643953
18,8,4,5,1,1,1,0,1,3,1,3,0.930694794,Female,19,17.68320109
18,11,1,5,1,1,1,3,NA,3,1,3,1.0586053,Female,19,20.11350069
18,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
18,13,4,5,1,1,1,3,NA,3,1,3,0.842541123,Female,19,16.00828133
18,15,1,5,1,1,1,3,1,3,1,3,1.028918215,Male,7,7.202427503
18,15,2,5,1,1,1,3,NA,3,1,3,1.0586053,Female,19,20.11350069
18,16,1,5,1,2,1,3,NA,3,1,3,1.761414269,Female,19,33.4668711
18,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,19,0
18,17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
18,18,1,5,1,2,1,3,NA,3,1,3,2.152174795,Female,19,40.8913211
18,18,2,5,1,2,1,3,NA,3,1,3,2.152174795,Female,19,40.8913211
18,18,3,5,1,2,1,3,NA,3,1,3,2.152174795,Female,19,40.8913211
18,18,4,5,1,2,1,3,NA,3,1,3,2.152174795,Female,19,40.8913211
18,20,2,5,1,1,1,0,1,3,1,3,1.109768988,Female,19,21.08561078
19,1,2,3,1,1,1,3,NA,3,1,3,1.231511938,Female,19,23.39872682
19,2,1,5,1,1,1,3,NA,3,1,3,1.271411948,Male,10,12.71411948
19,2,2,5,2,1,1,0,1,3,1,3,1.231511938,Female,19,23.39872682
19,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,19,0
19,4,1,4,2,1,1,0,1,3,1,3,0.996148378,Female,19,18.92681917
19,4,2,5,1,1,1,3,NA,3,1,3,0.955187828,Male,10,9.551878277
19,5,3,3,1,1,1,3,NA,3,1,3,1.340133345,Female,19,25.46253356
19,6,1,5,1,1,1,3,NA,3,1,3,1.271411948,Male,10,12.71411948
19,6,2,5,1,1,1,3,NA,3,1,3,1.231511938,Female,19,23.39872682
19,7,1,5,1,1,1,3,NA,3,1,3,0.996148378,Female,19,18.92681917
19,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,10,0
19,8,2,5,1,1,1,3,NA,3,1,3,0.996148378,Female,19,18.92681917
19,9,1,5,1,1,1,3,NA,3,1,3,1.343794692,Female,19,25.53209915
19,10,1,5,1,2,1,3,NA,3,1,3,2.147194278,Male,10,21.47194278
19,12,1,5,2,1,1,3,NA,3,1,3,0.955187828,Male,10,9.551878277
19,12,2,5,2,1,1,3,NA,3,1,3,1.153556128,Female,19,21.91756643
19,13,2,5,1,1,1,0,1,3,1,3,1.480349261,Female,19,28.12663595
19,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,10,0
19,14,2,5,1,1,1,3,NA,3,1,3,1.480349261,Female,19,28.12663595
19,15,1,5,1,1,1,3,NA,3,1,3,1.980652911,Female,19,37.63240531
19,16,1,5,1,1,1,3,NA,3,1,3,0.955187828,Male,10,9.551878277
19,16,2,5,1,1,1,3,NA,3,1,3,0.959650658,Female,19,18.23336251
19,17,2,5,1,1,1,3,NA,3,1,3,0.959650658,Female,19,18.23336251
19,18,1,5,1,1,1,3,NA,3,1,3,1.598736876,Male,10,15.98736876
19,18,2,5,1,1,1,3,NA,3,1,3,1.480349261,Female,19,28.12663595
19,18,3,5,1,2,1,3,NA,3,1,3,2.025198089,Female,19,38.4787637
19,19,2,5,1,1,1,3,NA,3,1,3,1.231511938,Female,19,23.39872682
19,20,1,5,2,1,1,3,NA,3,1,3,0.955187828,Male,10,9.551878277
19,20,2,5,1,1,1,2,1,3,1,3,0.996148378,Female,19,18.92681917
20,1,1,5,1,2,1,3,NA,3,1,3,2.367552799,Female,20,47.35105599
20,2,1,3,1,1,1,0,1,3,1,3,1.400867867,Female,20,28.01735734
20,3,1,5,1,1,1,3,1,3,1,3,0.96280105,Male,9,8.665209448
20,3,2,5,1,1,1,3,NA,3,1,3,0.990580475,Female,20,19.8116095
20,4,2,5,1,1,1,3,NA,3,1,3,0.643043701,Female,20,12.86087401
20,4,3,3,1,2,1,3,NA,3,1,3,0.833762722,Female,20,16.67525444
20,8,1,3,1,1,1,0,1,3,1,3,1.400867867,Female,20,28.01735734
20,8,2,3,1,2,1,0,1,3,1,3,1.284374721,Female,20,25.68749442
20,9,1,3,1,1,2,NA,1,3,1,3,1.038456441,Female,20,20.76912882
20,9,2,3,1,1,2,NA,1,3,1,3,0.96280105,Male,9,8.665209448
20,9,3,3,1,2,2,NA,1,3,1,3,1.284374721,Female,20,25.68749442
20,11,3,5,1,1,1,2,NA,3,1,3,0.730962467,Male,9,6.578662202
20,11,4,4,2,1,1,0,1,3,1,3,0.788400347,Female,20,15.76800694
20,11,5,5,1,2,1,3,NA,3,1,3,0.975102504,Female,20,19.50205007
20,12,4,2,2,1,2,NA,1,3,1,3,0.752052719,Female,20,15.04105439
20,12,5,3,1,2,1,2,NA,3,1,3,0.975102504,Female,20,19.50205007
20,13,2,5,1,1,1,3,NA,3,1,3,1.014511969,Female,20,20.29023939
20,15,1,5,2,1,1,0,2,NA,1,3,0.990580475,Female,20,19.8116095
20,15,2,5,1,1,1,3,NA,3,1,3,0.96280105,Male,9,8.665209448
20,16,2,5,1,1,1,3,NA,3,1,3,0.643607036,Female,20,12.87214073
20,17,1,5,1,1,2,NA,2,NA,1,3,1.038456441,Female,20,20.76912882
20,17,2,3,1,1,1,2,NA,3,1,3,0.96280105,Male,9,8.665209448
20,17,3,5,1,2,1,3,NA,3,1,3,1.663840196,Male,9,14.97456177
20,17,4,3,1,2,1,3,NA,3,1,3,1.317785781,Male,9,11.86007203
20,18,2,5,1,1,1,3,NA,3,1,3,0.788400347,Female,20,15.76800694
20,19,1,5,1,1,1,2,NA,3,1,3,1.038456441,Female,20,20.76912882
20,19,2,5,1,1,1,3,NA,3,1,3,0.96280105,Male,9,8.665209448
20,19,3,3,1,2,1,3,1,3,1,3,1.317785781,Male,9,11.86007203
20,20,1,5,1,1,1,0,1,3,1,3,0.990580475,Female,20,19.8116095
21,4,1,5,1,1,1,0,1,3,1,3,1.030178655,Male,8,8.241429242
21,5,2,3,1,1,2,NA,1,3,1,3,0.835208843,Female,11,9.187297268
21,6,1,5,2,2,1,3,NA,3,1,3,1.016320073,Male,8,8.130560582
21,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,8,0
21,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,11,0
21,8,4,5,1,2,1,2,NA,3,1,3,1.065063385,Male,8,8.520507079
21,9,4,5,2,1,1,3,NA,3,1,3,0.734291168,Female,11,8.077202848
21,10,3,5,2,2,1,3,NA,3,1,3,1.065063385,Male,8,8.520507079
21,11,2,5,1,1,1,3,NA,3,1,3,0.875575507,Female,11,9.631330581
21,11,3,5,1,2,1,3,NA,3,1,3,1.555534088,Female,11,17.11087496
21,11,4,3,1,2,1,2,NA,3,1,3,1.082921732,Female,11,11.91213905
21,12,3,5,1,2,1,3,NA,3,1,3,1.004550149,Female,11,11.05005164
21,15,2,5,1,1,1,3,NA,3,1,3,0.835208843,Female,11,9.187297268
21,16,3,3,2,1,1,3,NA,3,1,3,0.608020684,Male,8,4.864165472
21,16,4,2,1,1,1,3,NA,3,1,3,0.610861479,Female,11,6.719476274
21,18,1,5,2,1,1,3,2,NA,1,3,0.835208843,Female,11,9.187297268
21,18,2,5,1,1,1,3,NA,3,1,3,0.830676414,Male,8,6.64541131
21,19,2,5,1,1,1,3,NA,3,1,3,0.835208843,Female,11,9.187297268
21,20,3,3,1,2,1,0,1,3,1,3,0.975378018,Male,8,7.803024146
22,1,2,4,1,1,1,3,NA,3,1,3,1.120439844,Female,21,23.52923673
22,2,3,3,1,1,2,NA,1,3,1,3,0.939643783,Female,21,19.73251944
22,2,4,5,1,1,2,NA,1,3,1,3,0.769463626,Male,9,6.925172638
22,2,6,5,1,2,1,2,1,3,1,3,1.362920094,Male,9,12.26628085
22,3,2,2,1,1,1,3,1,3,1,3,1.120439844,Female,21,23.52923673
22,3,3,5,1,2,1,2,NA,3,1,3,1.385772725,Female,21,29.10122723
22,3,4,3,1,2,1,3,NA,3,1,3,1.385772725,Female,21,29.10122723
22,4,2,5,1,1,1,3,NA,3,1,3,1.000843124,Male,9,9.007588114
22,4,3,5,1,1,1,3,NA,3,1,3,1.147508619,Female,21,24.09768099
22,4,4,5,1,2,1,3,NA,3,1,3,1.285483665,Female,21,26.99515697
22,4,5,3,1,2,1,3,NA,3,1,3,1.05208428,Female,21,22.09376989
22,6,1,5,1,2,1,3,NA,3,1,3,1.778350944,Female,21,37.34536983
22,8,1,4,1,1,1,0,1,3,1,3,1.038811659,Male,9,9.349304931
22,8,2,5,1,1,1,3,1,3,1,3,1.120439844,Female,21,23.52923673
22,8,3,5,1,2,1,3,NA,3,1,3,1.693199143,Female,21,35.557182
22,9,4,3,1,1,1,0,1,3,1,3,0.693810309,Female,21,14.57001648
22,10,1,5,1,1,1,3,NA,3,1,3,1.02483694,Male,9,9.223532462
22,10,2,5,1,1,1,3,NA,3,1,3,1.237669595,Female,21,25.9910615
22,11,2,5,1,1,1,3,NA,3,1,3,1.029625185,Female,21,21.62212889
22,12,2,5,1,2,1,3,NA,3,1,3,0.80702194,Male,9,7.263197459
22,12,3,5,1,2,1,3,NA,3,1,3,0.939643783,Female,21,19.73251944
22,12,4,5,1,2,1,3,NA,3,1,3,1.362920094,Male,9,12.26628085
22,16,1,3,1,1,1,0,1,3,1,3,1.364119069,Male,9,12.27707162
22,16,2,4,1,1,1,0,1,3,1,3,1.588291394,Female,21,33.35411928
22,17,1,5,1,2,1,3,NA,3,1,3,1.942105048,Female,21,40.78420602
22,17,2,5,1,2,1,3,NA,3,1,3,2.172868783,Female,21,45.63024445
22,18,3,5,1,2,1,3,NA,3,1,3,1.362920094,Male,9,12.26628085
22,19,2,5,1,2,1,3,NA,3,1,3,2.172868783,Female,21,45.63024445
22,19,3,5,1,2,1,3,NA,3,1,3,2.172868783,Female,21,45.63024445
22,20,1,5,1,2,1,3,NA,3,1,3,2.172868783,Female,21,45.63024445
23,1,1,5,1,1,1,2,NA,3,1,3,1.02560745,Female,13,13.33289685
23,4,3,2,2,2,2,NA,2,NA,1,3,0.898133263,Female,13,11.67573241
23,4,4,2,1,1,2,NA,1,3,1,3,0.783340957,Male,5,3.916704787
23,4,5,2,1,2,1,1,1,3,1,3,0.856726617,Female,13,11.13744603
23,5,1,5,1,1,1,2,1,3,1,3,1.02560745,Female,13,13.33289685
23,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,5,0
23,8,2,5,1,1,1,2,1,3,1,3,0.978323862,Female,13,12.7182102
23,10,2,2,1,1,1,0,1,3,1,3,0.617277095,Male,5,3.086385477
23,10,3,3,1,1,2,NA,1,3,1,3,0.635087216,Female,13,8.256133811
23,11,2,3,1,1,2,NA,1,3,1,3,0.898133263,Female,13,11.67573241
23,13,1,5,1,1,1,3,NA,3,1,3,1.02560745,Female,13,13.33289685
23,14,1,2,1,1,2,NA,1,2,1,3,0.635643582,Female,13,8.263366564
23,14,2,2,1,1,2,NA,1,3,1,3,0.589334597,Male,5,2.946672984
23,14,3,3,1,2,1,0,1,3,1,3,0.786171202,Female,13,10.22022562
23,15,2,5,1,1,1,3,NA,3,1,3,1.20947596,Female,13,15.72318747
23,18,2,3,1,1,2,NA,1,3,1,3,0.617277095,Male,5,3.086385477
23,18,3,5,1,1,1,3,NA,3,1,3,0.635087216,Female,13,8.256133811
23,19,1,5,1,1,1,2,NA,3,1,3,1.319749589,Female,13,17.15674466
24,1,1,2,1,1,2,NA,1,3,1,3,0.958091854,Male,11,10.53901039
24,1,2,2,1,1,1,0,1,3,1,3,0.985735406,Female,19,18.72897271
24,1,3,3,1,2,1,0,1,3,1,3,1.311340305,Male,11,14.42474335
24,1,4,3,1,2,1,2,NA,3,1,3,1.278092663,Female,19,24.28376059
24,2,2,5,1,1,1,3,NA,3,1,3,1.464874824,Female,19,27.83262166
24,3,3,2,2,2,2,NA,1,3,1,3,0.778657552,Male,11,8.565233073
24,4,2,5,1,1,1,2,NA,3,1,3,1.218638656,Female,19,23.15413447
24,5,3,2,1,1,1,0,1,3,1,3,0.636425945,Male,11,7.000685397
24,5,4,3,1,1,1,3,1,3,1,3,0.741012918,Female,19,14.07924544
24,6,2,2,1,1,2,NA,1,3,1,3,1.033377204,Female,19,19.63416687
24,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,19,0
24,8,2,4,1,1,1,0,1,3,1,3,0.949619206,Female,19,18.04276491
24,9,1,3,2,1,1,2,NA,3,1,3,1.258121582,Male,11,13.8393374
24,9,2,5,1,1,1,3,NA,3,1,3,1.218638656,Female,19,23.15413447
24,11,1,4,1,1,1,0,1,3,1,3,0.958091854,Male,11,10.53901039
24,11,2,3,1,1,1,1,1,3,1,3,1.033377204,Female,19,19.63416687
24,11,3,3,1,2,1,0,1,3,1,3,1.311340305,Male,11,14.42474335
24,12,4,5,1,2,1,3,NA,3,1,3,1.013745868,Female,19,19.26117149
24,13,3,4,2,2,1,0,1,3,1,3,1.393809202,Female,19,26.48237483
24,13,4,3,1,1,1,0,1,3,1,3,0.744313119,Male,11,8.187444314
24,13,5,4,1,1,2,NA,1,3,1,3,0.866629717,Female,19,16.46596462
24,14,2,5,1,1,1,1,NA,3,1,3,0.949619206,Female,19,18.04276491
24,15,4,3,1,2,2,NA,1,3,1,3,0.794409684,Male,11,8.738506524
24,16,3,3,1,1,2,NA,1,3,1,3,0.616453346,Female,19,11.71261357
24,17,1,2,1,1,1,0,1,3,1,3,0.945203026,Male,11,10.39723329
24,17,2,2,1,1,2,NA,1,2,1,3,0.985735406,Female,19,18.72897271
24,18,4,5,1,1,1,3,NA,3,1,3,0.78454417,Female,19,14.90633922
24,19,1,3,1,1,2,NA,1,3,1,3,0.945203026,Male,11,10.39723329
24,19,2,3,1,1,2,NA,1,3,1,3,0.949619206,Female,19,18.04276491
24,20,4,3,1,1,2,NA,1,3,1,3,0.741012918,Female,19,14.07924544
25,1,2,2,1,1,2,NA,1,3,1,3,1.218638656,Female,17,20.71685715
25,5,2,2,1,1,2,NA,2,NA,1,3,1.033377204,Female,17,17.56741246
25,5,3,5,1,2,1,3,NA,3,1,3,1.561630823,Female,17,26.54772399
25,6,2,2,1,1,2,NA,1,3,1,3,0.78454417,Female,17,13.33725088
25,6,3,3,1,2,1,0,1,3,1,3,0.97033314,Female,17,16.49566337
25,8,3,3,1,1,1,0,1,3,1,3,0.744313119,Male,7,5.210191836
25,8,4,5,1,1,1,0,1,3,1,3,0.866629717,Female,17,14.73270518
25,9,5,3,2,1,1,0,1,3,1,3,0.741012918,Female,17,12.59721961
25,10,2,2,1,1,2,NA,1,3,1,3,0.78454417,Female,17,13.33725088
25,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
25,10,4,5,1,2,1,3,NA,3,1,3,1.257015772,Male,7,8.799110405
25,11,2,5,1,1,1,2,1,3,1,3,1.033377204,Female,17,17.56741246
25,12,1,5,1,1,2,NA,1,3,1,3,1.258121582,Male,7,8.806851072
25,12,2,4,1,1,1,3,NA,3,1,3,1.464874824,Female,17,24.90287201
25,14,2,2,1,1,2,NA,1,3,1,3,0.78454417,Female,17,13.33725088
25,14,3,3,1,2,1,0,1,3,1,3,0.97033314,Female,17,16.49566337
25,15,2,2,1,1,2,NA,1,2,1,3,0.670825559,Female,17,11.40403451
25,16,2,2,1,1,2,NA,2,NA,1,3,0.670825559,Female,17,11.40403451
25,16,3,3,1,2,2,NA,1,3,1,3,0.851267659,Male,7,5.958873616
25,17,2,2,1,1,2,NA,1,3,1,3,0.949619206,Female,17,16.1435265
25,18,1,2,1,1,2,NA,1,3,1,3,0.958091854,Male,7,6.706642977
25,18,2,3,1,1,2,NA,1,3,1,3,0.985735406,Female,17,16.7575019
25,20,1,3,1,1,2,NA,1,3,1,3,1.394016024,Female,17,23.69827242
25,20,2,3,1,2,1,3,NA,3,1,3,1.311340305,Male,7,9.179382135
26,1,3,5,1,1,1,0,1,3,1,3,0.717601976,Male,7,5.023213832
26,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,20,0
26,1,6,3,2,2,1,0,1,3,1,3,0.929078323,Male,7,6.503548263
26,2,2,3,1,1,1,3,NA,3,1,3,0.985735406,Female,20,19.71470812
26,3,3,5,1,2,1,0,1,3,1,3,0.794409684,Male,7,5.560867788
26,4,2,3,1,1,2,NA,1,3,1,3,1.033377204,Female,20,20.66754407
26,4,3,5,1,2,1,3,NA,3,1,3,1.561630823,Female,20,31.23261646
26,4,4,3,1,2,1,3,1,3,1,3,1.278092663,Female,20,25.56185325
26,5,3,5,1,1,1,3,NA,3,1,3,0.744313119,Male,7,5.210191836
26,5,4,5,1,1,1,3,NA,3,1,3,0.720954757,Female,20,14.41909515
26,6,2,5,1,1,1,1,1,3,1,3,1.033377204,Female,20,20.66754407
26,6,4,3,1,2,1,3,NA,3,1,3,1.278092663,Female,20,25.56185325
26,7,3,4,1,1,1,3,NA,3,1,3,0.800273766,Male,7,5.601916363
26,7,4,3,1,1,1,3,NA,3,1,3,0.906083691,Female,20,18.12167382
26,8,4,3,1,1,2,NA,1,3,1,3,0.78454417,Female,20,15.69088339
26,8,6,3,1,2,1,2,1,3,1,3,0.97033314,Female,20,19.40666279
26,9,1,2,1,1,2,NA,1,3,1,3,0.593799253,Male,7,4.15659477
26,9,2,3,1,1,1,0,1,3,1,3,0.610931974,Female,20,12.21863948
26,10,2,3,1,1,1,2,1,3,1,3,0.985735406,Female,20,19.71470812
26,11,2,2,1,1,2,NA,1,3,1,3,0.78454417,Female,20,15.69088339
26,12,1,5,1,1,2,NA,1,3,1,3,1.218638656,Female,20,24.37277312
26,14,3,4,1,1,1,3,NA,3,1,3,0.748374323,Female,20,14.96748646
26,15,4,2,2,1,2,NA,2,NA,2,1,0.904937303,Female,20,18.09874605
26,16,2,2,1,1,1,1,1,3,1,3,0.985735406,Female,20,19.71470812
26,17,2,5,1,1,1,2,NA,3,1,3,0.717601976,Male,7,5.023213832
26,17,3,5,1,1,1,3,NA,3,1,3,0.720954757,Female,20,14.41909515
26,20,4,3,1,1,1,2,NA,3,1,3,1.059683352,Female,20,21.19366703
27,1,2,3,1,1,2,NA,1,3,1,3,1.017230685,Female,24,24.41353644
27,1,3,3,1,2,2,NA,1,3,1,3,1.258122465,Female,24,30.19493915
27,2,2,3,2,1,2,NA,1,3,1,3,0.603999256,Male,12,7.24799107
27,2,3,2,1,1,1,2,NA,3,1,3,0.606821262,Female,24,14.5637103
27,3,3,2,1,1,2,NA,2,NA,1,3,0.66034391,Female,24,15.84825384
27,3,4,5,1,2,1,2,NA,3,1,3,0.816720848,Female,24,19.60130035
27,4,1,2,1,1,2,NA,1,3,1,3,0.943121669,Male,12,11.31746002
27,4,2,2,1,1,2,NA,1,3,1,3,1.017230685,Female,24,24.41353644
27,4,3,3,1,2,1,2,NA,3,1,3,1.258122465,Female,24,30.19493915
27,7,2,2,1,1,2,NA,2,NA,1,3,0.630451891,Female,24,15.13084538
27,7,4,3,1,2,2,NA,1,3,1,2,0.779750059,Female,24,18.71400141
27,8,2,2,1,1,2,NA,1,3,1,3,0.66034391,Female,24,15.84825384
27,8,3,3,1,1,2,NA,1,3,1,3,0.787769489,Male,12,9.453233863
27,8,4,3,2,1,2,NA,1,3,1,3,0.729434591,Female,24,17.50643019
27,8,5,3,1,2,2,NA,1,3,1,3,0.968926901,Male,12,11.62712282
27,9,2,2,1,1,2,NA,2,NA,1,3,1.017230685,Female,24,24.41353644
27,9,4,5,1,1,1,3,NA,3,1,3,1.123661834,Female,24,26.96788402
27,10,1,2,1,1,2,NA,1,2,1,3,0.58452114,Male,12,7.014253674
27,10,2,2,1,1,2,NA,1,2,1,3,0.630451891,Female,24,15.13084538
27,10,3,3,1,2,1,0,1,3,1,3,1.010125371,Male,12,12.12150445
27,11,3,1,1,1,2,NA,1,2,1,3,0.606821262,Female,24,14.5637103
27,12,1,5,1,1,2,NA,1,3,1,3,0.943121669,Male,12,11.31746002
27,12,2,3,1,1,2,NA,1,3,1,3,0.97033329,Female,24,23.28799897
27,12,3,3,1,2,1,0,1,3,1,3,1.258122465,Female,24,30.19493915
27,13,2,2,1,1,2,NA,2,NA,1,3,0.630451891,Female,24,15.13084538
27,14,1,3,1,1,1,2,NA,3,1,3,1.238463432,Male,12,14.86156118
27,14,2,3,1,1,1,0,1,3,1,3,1.199597427,Female,24,28.79033825
27,16,3,3,2,1,1,3,NA,3,1,3,0.706389445,Male,12,8.476673341
27,16,4,3,1,1,1,0,1,3,1,3,0.709689839,Female,24,17.03255614
27,18,2,3,1,2,1,2,1,3,1,3,0.781997033,Male,12,9.383964393
27,19,2,2,1,1,2,NA,1,3,1,3,0.601386162,Female,24,14.43326789
27,20,3,2,1,1,2,NA,1,3,1,3,0.716021801,Male,12,8.592261609
27,20,4,2,1,1,2,NA,1,3,1,3,0.772285667,Female,24,18.534856
27,20,5,5,1,2,1,3,NA,3,1,3,1.237374901,Male,12,14.84849881
27,20,6,5,1,2,1,3,NA,3,1,3,0.955171684,Female,24,22.92412042
27,20,7,2,1,2,2,NA,1,1,1,3,1.041806023,Female,24,25.00334456
28,1,4,5,2,1,1,0,1,3,1,3,0.651388947,Female,24,15.63333474
28,2,2,2,1,1,2,NA,1,3,1,3,0.708842539,Female,24,17.01222094
28,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,11,0
28,2,4,3,1,2,2,NA,1,3,1,3,0.838694339,Female,24,20.12866414
28,3,2,3,1,1,1,0,1,3,1,3,0.708842539,Female,24,17.01222094
28,3,4,2,1,1,1,3,NA,3,1,3,0.957433204,Female,24,22.97839689
28,3,7,2,1,2,2,NA,2,NA,1,3,0.912137143,Female,24,21.89129144
28,4,1,3,1,1,1,0,1,3,1,3,1.758075605,Male,11,19.33883166
28,4,2,3,1,2,1,2,1,3,1,3,1.520453854,Male,11,16.72499239
28,4,3,3,1,1,2,NA,1,3,1,3,1.110874459,Male,11,12.21961905
28,4,4,2,1,1,2,NA,1,3,1,3,1.198165225,Female,24,28.75596541
28,5,4,3,2,1,1,1,1,3,1,3,0.556971006,Female,24,13.36730413
28,6,1,2,1,1,2,NA,1,3,1,3,0.536502834,Male,11,5.901531171
28,6,2,1,1,1,2,NA,2,NA,1,3,0.578660382,Female,24,13.88784917
28,6,3,2,1,1,2,NA,1,3,1,3,0.690323612,Male,11,7.593559734
28,6,4,3,1,1,1,2,NA,2,1,3,0.78159624,Female,24,18.75830976
