Cluster,HHID,UrbanRural,ComputerAccess,MobileAccess,InternetAccess,hhweight
39,18,1,2,1,2,0.42535421
39,19,1,1,1,1,0.42535421
39,20,1,2,1,1,0.42535421
40,1,2,2,1,1,0.696246881
40,2,2,1,1,1,1.376378875
40,3,2,2,1,1,0.814274923
40,4,2,1,1,1,1.376378875
40,5,2,2,1,1,0.664729629
40,6,2,2,1,2,0.814274923
40,7,2,1,1,1,1.072537629
40,8,2,2,1,1,1.072537629
40,9,2,2,1,1,0.814274923
40,10,2,1,1,1,0.696246881
40,11,2,1,1,1,0.664729629
40,12,2,2,1,1,0.814274923
40,13,2,1,1,1,1.072537629
40,14,2,1,1,1,0.814274923
40,15,2,1,1,1,0.814274923
40,16,2,1,1,1,0.696246881
40,17,2,2,1,1,0.664729629
40,18,2,2,1,1,1.072537629
40,19,2,1,1,1,1.072537629
40,20,2,1,1,1,0.696246881
41,1,1,1,1,1,1.198824373
41,2,1,1,1,1,0.910152332
41,3,1,1,1,1,0.910152332
41,4,1,2,2,2,0.77822699
41,5,1,NA,NA,NA,0
41,6,1,1,1,1,0.910152332
41,7,1,1,1,1,0.77822699
41,8,1,1,1,1,0.910152332
41,9,1,1,1,1,0.910152332
41,10,1,1,1,1,1.198824373
41,11,1,1,1,1,0.910152332
41,12,1,1,1,1,0.910152332
41,13,1,2,1,1,0.910152332
41,14,1,1,1,1,0.910152332
41,15,1,1,1,1,0.910152332
41,16,1,2,1,2,0.77822699
41,17,1,1,1,1,0.910152332
41,18,1,1,1,1,1.538441634
41,19,1,1,1,1,1.198824373
41,20,1,NA,NA,NA,0
42,1,1,1,1,1,1.193839397
42,2,1,1,1,1,1.193839397
42,3,1,1,1,1,1.193839397
42,4,1,NA,NA,NA,0
42,5,1,1,1,1,0.906367718
42,6,1,2,1,1,0.906367718
42,7,1,1,1,1,1.193839397
42,8,1,1,1,1,0.77499095
42,9,1,1,1,1,1.193839397
42,10,1,NA,NA,NA,0
42,11,1,2,1,1,0.77499095
42,12,1,2,1,1,0.906367718
42,13,1,1,1,1,1.193839397
42,14,1,2,1,1,0.906367718
42,15,1,NA,NA,NA,0
42,16,1,1,1,1,1.193839397
42,17,1,1,1,1,1.193839397
42,18,1,1,1,1,0.906367718
42,19,1,2,1,1,0.906367718
42,20,1,1,1,1,1.193839397
43,1,1,NA,NA,NA,0
43,2,1,NA,NA,NA,0
43,3,1,2,1,1,1.213903925
43,4,1,NA,NA,NA,0
43,5,1,1,1,1,1.213903925
43,6,1,NA,NA,NA,0
43,7,1,2,1,2,0.788016008
43,8,1,1,1,1,1.557793101
43,9,1,1,1,1,1.213903925
43,10,1,2,1,1,0.921600789
43,11,1,1,1,1,1.213903925
43,12,1,2,1,1,0.788016008
43,13,1,1,1,1,1.213903925
43,14,1,1,1,1,1.213903925
43,15,1,1,1,1,0.921600789
43,16,1,1,1,1,0.788016008
43,17,1,2,1,1,1.213903925
43,18,1,1,1,1,1.213903925
43,19,1,1,1,1,0.921600789
43,20,1,NA,NA,NA,0
44,1,2,2,1,1,0.810998427
44,2,2,1,1,1,0.810998427
44,3,2,1,1,1,0.810998427
44,4,2,1,1,1,0.810998427
44,5,2,1,1,1,0.810998427
44,6,2,1,1,1,0.810998427
44,7,2,2,1,1,0.662054876
44,8,2,1,1,1,0.810998427
44,9,2,2,1,1,0.662054876
44,10,2,1,1,1,1.068221929
44,11,2,1,1,1,1.068221929
44,12,2,1,1,1,1.068221929
44,13,2,1,1,1,0.662054876
44,14,2,1,1,1,1.068221929
44,15,2,1,1,1,1.068221929
44,16,2,2,1,1,0.810998427
44,17,2,2,1,2,0.810998427
44,18,2,2,1,2,0.810998427
44,19,2,1,1,1,0.693445308
44,20,2,1,1,1,1.068221929
45,1,1,1,1,1,0.897506651
45,2,1,2,1,1,0.767414283
45,3,1,1,1,1,1.182167874
45,4,1,1,1,1,1.517066484
45,5,1,1,1,1,1.182167874
45,6,1,1,1,1,1.517066484
45,7,1,2,1,1,0.897506651
45,8,1,1,1,1,0.897506651
45,9,1,1,1,1,1.182167874
45,10,1,1,1,1,1.517066484
45,11,1,2,1,1,1.182167874
45,12,1,2,1,1,1.182167874
45,13,1,2,1,2,1.182167874
45,14,1,2,2,2,0.897506651
45,15,1,2,1,1,1.517066484
45,16,1,2,1,2,0.767414283
45,17,1,2,1,2,0.767414283
45,18,1,2,1,1,0.732675471
45,19,1,2,1,2,0.767414283
45,20,1,1,1,1,0.897506651
46,1,2,2,1,1,0.706018767
46,2,2,2,1,1,0.706018767
46,3,2,1,1,1,0.825703343
46,4,2,NA,NA,NA,0
46,5,2,1,1,1,0.825703343
46,6,2,2,1,2,0.674059168
46,7,2,2,1,1,0.706018767
46,8,2,2,1,1,0.674059168
46,9,2,2,1,1,0.866935555
46,10,2,2,1,1,0.706018767
46,11,2,2,1,2,0.706018767
46,12,2,2,1,1,0.674059168
46,13,2,2,1,1,0.825703343
46,14,2,2,1,1,1.087590788
46,15,2,1,1,1,0.674059168
46,16,2,1,1,1,0.674059168
46,17,2,2,1,1,0.706018767
46,18,2,NA,NA,NA,0
46,19,2,2,1,2,0.674059168
46,20,2,9,1,1,0.674059168
47,1,2,2,1,1,0.666779576
47,2,2,1,1,1,1.380623465
47,3,2,2,1,1,0.698394024
47,4,2,2,1,1,1.380623465
47,5,2,2,1,1,0.698394024
47,6,2,2,1,1,0.698394024
47,7,2,2,1,1,0.698394024
47,8,2,NA,NA,NA,0
47,9,2,2,1,2,0.698394024
47,10,2,2,1,2,0.666779576
47,11,2,2,1,1,0.698394024
47,12,2,2,1,2,0.698394024
47,13,2,2,1,2,0.816786051
47,14,2,1,1,1,1.075845208
47,15,2,2,1,1,0.666779576
47,16,2,1,1,1,0.698394024
47,17,2,2,1,1,1.380623465
47,18,2,2,2,2,0.698394024
47,19,2,1,1,1,0.698394024
47,20,2,2,1,2,0.666779576
48,1,2,1,1,1,1.098048392
48,2,2,1,1,1,0.833642798
48,3,2,2,1,1,1.098048392
48,4,2,2,1,1,0.680540506
48,5,2,2,1,1,0.680540506
48,6,2,2,1,1,1.098048392
48,7,2,2,1,1,0.712807409
48,8,2,2,1,2,0.833642798
48,9,2,2,1,2,0.712807409
48,10,2,2,1,2,0.712807409
48,11,2,2,1,2,0.712807409
48,12,2,2,1,1,0.833642798
48,13,2,1,1,1,0.833642798
48,14,2,2,1,2,0.712807409
48,15,2,2,1,2,0.833642798
48,16,2,2,1,1,0.712807409
48,17,2,2,1,1,0.712807409
48,18,2,2,1,2,0.833642798
48,19,2,2,1,2,0.680540506
48,20,2,1,1,1,1.098048392
49,1,2,1,1,1,0.945098947
49,2,2,1,1,1,0.945098947
49,3,2,2,1,1,0.717522959
49,4,2,2,1,1,0.717522959
49,5,2,1,1,1,0.613518982
49,6,2,1,1,1,0.717522959
49,7,2,2,1,1,0.585746603
49,8,2,2,1,1,1.212837845
49,9,2,1,1,1,0.585746603
49,10,2,1,1,1,0.945098947
49,11,2,2,1,1,0.717522959
49,12,2,1,1,1,0.613518982
49,13,2,1,1,1,0.717522959
49,14,2,1,1,1,0.613518982
49,15,2,1,1,1,0.945098947
49,16,2,1,1,1,0.717522959
49,17,2,1,1,1,0.613518982
49,18,2,2,1,1,0.717522959
49,19,2,1,1,1,0.613518982
49,20,2,2,1,1,0.613518982
50,1,2,1,1,1,1.020060641
50,2,2,2,1,1,1.309035581
50,3,2,1,1,1,0.774434181
50,4,2,1,1,1,0.774434181
50,5,2,2,1,1,0.774434181
50,6,2,1,1,1,1.309035581
50,7,2,1,1,1,0.774434181
50,8,2,1,1,1,0.774434181
50,9,2,2,1,1,0.774434181
50,10,2,2,1,1,0.662181
50,11,2,1,1,1,0.774434181
50,12,2,2,1,1,1.020060641
50,13,2,2,1,1,0.774434181
50,14,2,1,1,1,1.309035581
50,15,2,2,1,1,1.309035581
50,16,2,1,1,1,1.309035581
50,17,2,1,1,1,1.309035581
50,18,2,1,1,1,1.020060641
50,19,2,1,1,1,1.309035581
50,20,2,1,1,1,0.774434181
51,1,2,2,1,1,0.689065795
51,2,2,2,1,1,0.721736913
51,3,2,1,1,1,1.1118039
51,4,2,2,1,1,0.689065795
51,5,2,2,1,1,0.721736913
51,6,2,2,1,1,0.844086036
51,7,2,1,1,1,0.721736913
51,8,2,1,1,1,1.1118039
51,9,2,2,1,1,0.844086036
51,10,2,1,1,1,0.689065795
51,11,2,2,1,1,0.844086036
51,12,2,1,1,1,1.1118039
51,13,2,1,1,1,0.721736913
51,14,2,1,1,1,0.844086036
51,15,2,2,1,1,1.426768965
51,16,2,2,1,2,0.721736913
51,17,2,1,1,1,1.1118039
51,18,2,1,1,1,0.844086036
51,19,2,2,1,1,0.844086036
51,20,2,NA,NA,NA,0
52,1,2,2,1,1,0.7163267
52,2,2,2,1,1,1.103469706
52,3,2,2,2,2,0.7163267
52,4,2,2,1,1,0.683900489
52,5,2,1,1,1,0.7163267
52,6,2,2,1,2,0.837758682
52,7,2,2,1,1,1.103469706
52,8,2,2,1,1,0.7163267
52,9,2,2,1,1,0.837758682
52,10,2,1,1,1,1.103469706
52,11,2,2,1,1,1.103469706
52,12,2,2,2,2,0.7163267
52,13,2,1,1,1,1.41607376
52,14,2,1,1,1,1.103469706
52,15,2,2,1,1,1.103469706
52,16,2,1,1,1,1.41607376
52,17,2,2,1,1,0.837758682
52,18,2,2,1,1,1.103469706
52,19,2,2,1,1,0.837758682
52,20,2,2,1,1,0.837758682
53,1,2,1,1,1,0.810048156
53,2,2,1,1,1,1.039528256
53,3,2,1,1,1,0.502045799
53,4,2,1,1,1,0.810048156
53,5,2,1,1,1,0.810048156
53,6,2,NA,NA,NA,0
53,7,2,2,1,1,0.502045799
53,8,2,1,1,1,0.810048156
53,9,2,2,1,1,0.502045799
53,10,2,2,1,1,0.61499185
53,11,2,2,1,2,0.61499185
53,12,2,2,1,1,0.810048156
53,13,2,1,1,1,0.525849618
53,14,2,2,1,2,0.525849618
53,15,2,2,1,2,0.61499185
53,16,2,2,1,1,0.810048156
53,17,2,1,1,1,0.810048156
53,18,2,2,1,1,0.502045799
53,19,2,1,1,1,0.810048156
53,20,2,1,1,1,0.810048156
54,1,2,2,1,2,0.338615284
54,2,2,1,1,1,0.323287067
54,3,2,1,1,1,0.396017479
54,4,2,2,1,1,0.396017479
54,5,2,2,1,1,0.521621919
54,6,2,1,1,1,0.521621919
54,7,2,1,1,1,0.521621919
54,8,2,2,1,1,0.521621919
54,9,2,2,1,1,0.521621919
54,10,2,2,1,1,0.669393195
54,11,2,1,1,1,0.396017479
54,12,2,2,1,2,0.396017479
54,13,2,2,1,1,0.323287067
54,14,2,2,1,1,0.521621919
54,15,2,1,1,1,0.521621919
54,16,2,2,1,1,0.521621919
54,17,2,2,1,1,0.521621919
54,18,2,2,1,1,0.396017479
54,19,2,2,1,1,0.521621919
54,20,2,1,1,1,0.396017479
55,1,2,2,1,2,0.817043436
55,2,2,2,1,2,0.817043436
55,3,2,2,1,1,1.076184227
55,4,2,2,1,2,0.698614101
55,5,2,NA,NA,NA,0
55,6,2,2,1,1,0.817043436
55,7,2,2,1,2,0.698614101
55,8,2,2,1,2,0.698614101
55,9,2,2,1,1,0.666989692
55,10,2,1,1,1,1.076184227
55,11,2,2,1,1,0.817043436
55,12,2,2,1,2,0.817043436
55,13,2,1,1,1,0.698614101
55,14,2,2,1,1,0.817043436
55,15,2,2,2,2,0.698614101
55,16,2,2,1,2,0.817043436
55,17,2,1,1,1,0.817043436
55,18,2,2,1,1,0.666989692
55,19,2,2,1,1,0.666989692
55,20,2,2,1,1,1.076184227
56,1,2,1,1,1,1.067331744
56,2,2,1,1,1,0.661503164
56,3,2,2,1,2,0.810322595
56,4,2,2,1,2,0.692867437
56,5,2,2,1,1,0.661503164
56,6,2,2,1,1,1.067331744
56,7,2,2,1,1,0.692867437
56,8,2,1,1,1,0.692867437
56,9,2,2,1,1,1.067331744
56,10,2,2,1,1,0.692867437
56,11,2,2,1,1,0.661503164
56,12,2,2,1,2,1.067331744
56,13,2,2,1,1,0.661503164
56,14,2,2,1,1,1.067331744
56,15,2,2,1,2,0.810322595
56,16,2,2,1,1,0.810322595
56,17,2,2,1,1,0.661503164
56,18,2,2,1,1,0.810322595
56,19,2,2,1,1,0.692867437
56,20,2,2,1,1,1.067331744
57,1,2,1,1,1,0.681920913
57,2,2,2,1,1,0.835333757
57,3,2,1,1,1,0.835333757
57,4,2,NA,NA,NA,0
57,5,2,1,1,1,0.835333757
57,6,2,1,1,1,0.835333757
57,7,2,1,1,1,0.835333757
57,8,2,2,1,2,1.100275671
57,9,2,2,1,2,0.835333757
57,10,2,NA,NA,NA,0
57,11,2,1,1,1,1.100275671
57,12,2,2,1,1,0.835333757
57,13,2,2,1,2,0.835333757
57,14,2,1,1,1,1.100275671
57,15,2,1,1,1,0.835333757
57,16,2,1,1,1,1.100275671
57,17,2,1,1,1,0.681920913
57,18,2,2,1,1,0.714253265
57,19,2,2,1,2,0.835333757
57,20,2,1,1,1,0.835333757
58,1,2,2,1,2,0.712248344
58,2,2,2,1,1,1.097187178
58,3,2,2,2,2,0.832988961
58,4,2,2,1,1,0.712248344
58,5,2,2,1,2,0.874584986
58,6,2,2,1,1,1.408011442
58,7,2,2,1,1,0.680006749
58,8,2,2,1,1,0.712248344
58,9,2,2,1,1,1.097187178
58,10,2,2,1,1,1.097187178
58,11,2,2,1,1,0.874584986
58,12,2,2,1,2,0.712248344
58,13,2,2,2,2,0.712248344
58,14,2,1,1,1,1.097187178
58,15,2,2,1,1,1.408011442
58,16,2,2,1,1,0.832988961
58,17,2,2,1,1,0.680006749
58,18,2,2,2,2,0.712248344
58,19,2,2,1,1,1.097187178
58,20,2,2,1,1,1.408011442
59,1,2,1,1,1,0.818034272
59,2,2,2,1,1,0.818034272
59,3,2,2,1,1,0.699461317
59,4,2,1,1,1,1.077489326
59,5,2,1,1,1,0.667798556
59,6,2,1,1,1,0.818034272
59,7,2,2,1,1,0.818034272
59,8,2,1,1,1,0.818034272
59,9,2,2,1,2,0.818034272
59,10,2,1,1,1,0.818034272
59,11,2,2,1,1,0.818034272
59,12,2,1,1,1,1.077489326
59,13,2,1,1,1,1.382733348
59,14,2,1,1,1,0.818034272
59,15,2,1,1,1,0.699461317
59,16,2,1,1,1,1.382733348
59,17,2,2,1,1,0.818034272
59,18,2,2,1,1,0.818034272
59,19,2,1,1,1,1.382733348
59,20,2,1,1,1,0.699461317
60,1,2,2,1,1,0.695184719
60,2,2,2,1,1,0.663715549
60,3,2,2,1,2,0.813032704
60,4,2,2,1,2,0.695184719
60,5,2,2,1,1,1.070901416
60,6,2,2,1,1,0.853632196
60,7,2,1,1,1,1.070901416
60,8,2,2,1,1,0.695184719
60,9,2,2,1,1,1.374279136
60,10,2,2,2,1,0.695184719
60,11,2,2,1,2,1.070901416
60,12,2,2,1,1,0.695184719
60,13,2,2,1,2,0.695184719
60,14,2,1,1,1,1.070901416
60,15,2,2,1,1,0.813032704
60,16,2,2,1,1,1.070901416
60,17,2,2,1,2,0.695184719
60,18,2,2,2,2,0.695184719
60,19,2,2,1,1,1.070901416
60,20,2,2,1,1,0.663715549
61,1,2,1,1,1,0.870122818
61,2,2,2,1,2,0.828739017
61,3,2,1,1,2,0.676537326
61,4,2,2,1,1,0.708614424
61,5,2,1,1,1,0.708614424
61,6,2,2,1,1,0.828739017
61,7,2,1,1,1,1.091589284
61,8,2,1,1,1,1.091589284
61,9,2,2,1,1,0.828739017
61,10,2,2,2,2,0.708614424
61,11,2,2,1,2,0.708614424
61,12,2,2,2,2,0.708614424
61,13,2,2,1,1,0.708614424
61,14,2,2,1,1,1.091589284
61,15,2,2,1,1,0.828739017
61,16,2,1,1,1,1.400827711
61,17,2,1,1,1,1.091589284
61,18,2,2,1,1,0.676537326
61,19,2,1,1,1,0.828739017
61,20,2,2,1,1,1.091589284
62,1,1,1,1,1,0.921600789
62,2,1,2,1,1,0.788016008
62,3,1,NA,NA,NA,0
62,4,1,2,1,1,0.752344611
62,5,1,1,1,1,0.921600789
62,6,1,2,1,1,0.788016008
62,7,1,2,1,2,0.921600789
62,8,1,2,2,2,0.788016008
62,9,1,2,1,1,0.921600789
62,10,1,2,1,1,0.788016008
62,11,1,1,1,1,1.557793101
62,12,1,2,1,1,0.921600789
62,13,1,2,1,1,1.213903925
62,14,1,2,1,1,0.752344611
62,15,1,1,1,1,1.213903925
62,16,1,2,1,1,0.788016008
62,17,1,2,1,1,0.921600789
62,18,1,2,1,1,1.213903925
62,19,1,NA,NA,NA,0
62,20,1,2,1,2,0.788016008
63,1,2,2,1,2,0.828332972
63,2,2,2,1,1,0.828332972
63,3,2,2,1,2,0.828332972
63,4,2,2,1,1,0.869696496
63,5,2,2,1,2,0.828332972
63,6,2,2,1,1,0.708267234
63,7,2,2,1,1,1.091054453
63,8,2,2,1,1,0.708267234
63,9,2,1,1,1,1.091054453
63,10,2,1,1,1,0.828332972
63,11,2,2,1,2,0.708267234
63,12,2,2,1,1,0.828332972
63,13,2,2,1,1,1.091054453
63,14,2,2,1,2,0.708267234
63,15,2,2,1,1,1.091054453
63,16,2,2,1,2,1.091054453
63,17,2,2,1,1,0.828332972
63,18,2,2,1,1,0.828332972
63,19,2,2,1,2,0.708267234
63,20,2,2,1,1,1.400141367
64,1,2,2,1,1,1.455166195
64,2,2,2,1,2,0.736101768
64,3,2,1,1,1,0.736101768
64,4,2,2,1,1,0.860886027
64,5,2,2,1,2,0.736101768
64,6,2,NA,NA,NA,0
64,7,2,2,1,2,0.860886027
64,8,2,2,1,1,0.860886027
64,9,2,2,2,2,0.736101768
64,10,2,1,1,1,0.702780392
64,11,2,NA,NA,NA,0
64,12,2,2,1,1,0.860886027
64,13,2,2,1,2,0.736101768
64,14,2,1,1,1,0.860886027
64,15,2,2,1,2,0.860886027
64,16,2,NA,NA,NA,0
64,17,2,NA,NA,NA,0
64,18,2,1,1,1,0.860886027
64,19,2,1,1,1,1.133932327
64,20,2,2,1,2,1.133932327
65,1,2,2,1,2,0.834392612
65,2,2,2,1,1,0.834392612
65,3,2,2,1,2,0.834392612
65,4,2,2,1,2,1.099036023
65,5,2,2,1,2,0.834392612
65,6,2,2,1,2,0.713448538
65,7,2,2,1,1,1.099036023
65,8,2,1,1,1,0.834392612
65,9,2,2,1,1,0.834392612
65,10,2,2,1,2,0.834392612
65,11,2,2,1,2,0.713448538
65,12,2,2,1,1,0.681152613
65,13,2,2,1,1,0.834392612
65,14,2,2,1,1,1.099036023
65,15,2,2,1,2,0.713448538
65,16,2,2,1,1,1.410384051
65,17,2,2,1,1,0.681152613
65,18,2,2,1,1,0.681152613
65,19,2,1,1,1,1.099036023
65,20,2,2,1,2,1.099036023
66,1,2,2,1,1,0.705024024
66,2,2,2,1,1,0.673109454
66,3,2,2,1,1,0.824539971
66,4,2,2,1,1,0.673109454
66,5,2,2,1,1,1.086058431
66,6,2,2,1,1,1.086058431
66,7,2,2,1,2,0.705024024
66,8,2,1,1,1,0.824539971
66,9,2,2,2,2,0.705024024
66,10,2,NA,NA,NA,0
66,11,2,2,1,1,0.705024024
66,12,2,2,1,1,0.824539971
66,13,2,2,1,1,1.086058431
66,14,2,2,1,1,0.673109454
66,15,2,2,1,1,0.673109454
66,16,2,2,1,2,0.824539971
66,17,2,2,1,2,0.705024024
66,18,2,2,1,1,0.824539971
66,19,2,2,1,1,1.086058431
66,20,2,2,1,1,0.824539971
67,1,2,1,1,1,0.357033384
67,2,2,2,1,1,0.357033384
67,3,2,2,1,1,0.373961637
67,4,2,2,1,1,0.373961637
67,5,2,2,1,1,0.576071417
67,6,2,NA,NA,NA,0
67,7,2,2,1,1,0.357033384
67,8,2,2,1,1,0.437355759
67,9,2,2,1,1,0.357033384
67,10,2,2,1,2,0.373961637
67,11,2,1,1,1,0.437355759
67,12,2,2,1,2,0.373961637
67,13,2,2,1,2,0.373961637
67,14,2,2,1,1,0.357033384
67,15,2,2,1,1,0.437355759
67,16,2,2,1,1,0.437355759
67,17,2,2,1,1,0.373961637
67,18,2,2,2,2,0.373961637
67,19,2,NA,NA,NA,0
67,20,2,2,1,1,0.357033384
68,1,2,2,1,1,0.165068489
68,2,2,2,1,2,0.07972072
68,3,2,2,1,2,0.07972072
68,4,2,NA,NA,NA,0
68,5,2,NA,NA,NA,0
68,6,2,2,1,2,0.128628947
68,7,2,2,1,2,0.102532137
68,8,2,2,1,2,0.128628947
68,9,2,2,1,1,0.07972072
68,10,2,2,1,2,0.08350057
68,11,2,NA,NA,NA,0
68,12,2,2,1,2,0.07972072
68,13,2,2,1,2,0.07972072
68,14,2,2,1,1,0.08350057
68,15,2,2,1,2,0.07972072
68,16,2,2,1,2,0.07972072
68,17,2,2,1,1,0.07972072
68,18,2,2,1,2,0.102532137
68,19,2,2,1,1,0.102532137
68,20,2,2,1,2,0.102532137
69,1,2,2,1,1,1.324802448
69,2,2,2,1,1,1.324802448
69,3,2,2,1,2,1.387616155
69,4,2,2,1,1,1.703883576
69,5,2,2,1,2,1.324802448
69,6,2,2,1,2,1.324802448
69,7,2,2,2,2,1.324802448
69,8,2,2,1,1,1.324802448
69,9,2,2,1,1,1.387616155
69,10,2,2,1,2,1.324802448
69,11,2,2,1,2,1.703883576
69,12,2,2,1,2,1.324802448
69,13,2,2,2,2,1.387616155
69,14,2,2,1,2,1.703883576
69,15,2,2,1,2,1.324802448
69,16,2,2,2,2,1.324802448
69,17,2,2,1,2,1.703883576
69,18,2,2,1,2,1.387616155
69,19,2,2,1,1,1.703883576
69,20,2,2,1,1,1.703883576
70,1,2,2,1,2,0.081381569
70,2,2,2,1,2,0.085240165
70,3,2,2,1,2,0.081381569
70,4,2,NA,NA,NA,0
70,5,2,2,1,2,0.081381569
70,6,2,NA,NA,NA,0
70,7,2,2,1,2,0.085240165
70,8,2,2,1,2,0.104668223
70,9,2,2,1,1,0.081381569
70,10,2,2,1,1,0.168507416
70,11,2,2,1,2,0.081381569
70,12,2,2,2,2,0.085240165
70,13,2,2,1,2,0.168507416
70,14,2,2,1,2,0.081381569
70,15,2,2,1,2,0.081381569
70,16,2,2,1,2,0.085240165
70,17,2,2,1,2,0.085240165
70,18,2,2,1,2,0.085240165
70,19,2,1,1,1,0.168507416
70,20,2,1,1,1,0.131308717
71,1,2,2,1,2,0.074473481
71,2,2,2,1,2,0.091447582
71,3,2,2,1,2,0.071102264
71,4,2,2,1,2,0.091447582
71,5,2,2,1,2,0.091447582
71,6,2,2,1,2,0.074473481
71,7,2,2,1,1,0.074473481
71,8,2,2,1,2,0.091447582
71,9,2,2,1,1,0.071102264
71,10,2,2,1,1,0.071102264
71,11,2,2,1,2,0.114723115
71,12,2,2,1,2,0.074473481
71,13,2,2,1,2,0.147223247
71,14,2,2,1,2,0.071102264
71,15,2,2,1,2,0.071102264
71,16,2,2,2,2,0.091447582
71,17,2,2,1,2,0.091447582
71,18,2,2,1,2,0.091447582
71,19,2,2,1,1,0.071102264
71,20,2,2,2,1,0.091447582
72,1,2,2,1,2,0.080807003
72,2,2,2,2,2,0.077149084
72,3,2,2,1,2,0.077149084
72,4,2,2,1,2,0.077149084
72,5,2,2,1,2,0.099224649
72,6,2,2,1,2,0.077149084
72,7,2,2,1,2,0.099224649
72,8,2,2,1,2,0.099224649
72,9,2,2,1,2,0.077149084
72,10,2,2,1,2,0.077149084
72,11,2,2,1,1,0.077149084
72,12,2,2,2,2,0.077149084
72,13,2,2,1,2,0.080807003
72,14,2,2,1,2,0.077149084
72,15,2,2,1,2,0.077149084
72,16,2,2,1,2,0.080807003
72,17,2,2,1,2,0.077149084
72,18,2,2,1,2,0.077149084
72,19,2,2,2,2,0.080807003
72,20,2,2,1,1,0.159743699
73,1,2,2,1,2,0.16088954
73,2,2,2,1,2,0.077702474
73,3,2,1,1,2,0.081386632
73,4,2,2,2,2,0.081386632
73,5,2,2,1,2,0.16088954
73,6,2,2,1,1,0.081386632
73,7,2,2,1,2,0.077702474
73,8,2,2,1,2,0.077702474
73,9,2,2,1,2,0.077702474
73,10,2,2,1,2,0.077702474
73,11,2,2,1,2,0.081386632
73,12,2,2,1,2,0.081386632
73,13,2,2,1,2,0.077702474
73,14,2,2,1,2,0.077702474
73,15,2,2,1,2,0.077702474
73,16,2,2,1,2,0.16088954
73,17,2,2,1,2,0.16088954
73,18,2,2,1,1,0.125372518
73,19,2,2,1,2,0.125372518
73,20,2,2,1,2,0.16088954
74,1,2,2,1,2,0.090807708
74,2,2,2,1,2,0.090807708
74,3,2,2,1,2,0.090807708
74,4,2,2,1,2,0.116791573
74,5,2,2,1,1,0.095113232
74,6,2,2,1,2,0.090807708
74,7,2,2,1,2,0.095113232
74,8,2,2,2,2,0.095113232
74,9,2,2,1,2,0.116791573
74,10,2,2,1,2,0.090807708
74,11,2,2,1,2,0.116791573
74,12,2,2,2,2,0.188025034
74,13,2,2,1,2,0.090807708
74,14,2,2,1,2,0.116791573
74,15,2,2,1,1,0.116791573
74,16,2,2,1,1,0.188025034
74,17,2,2,2,2,0.116791573
74,18,2,NA,NA,NA,0
74,19,2,2,1,1,0.188025034
74,20,2,2,1,1,0.116791573
75,1,2,2,1,2,0.104668223
75,2,2,2,1,1,0.104668223
75,3,2,2,1,2,0.168507416
75,4,2,2,2,2,0.081381569
75,5,2,2,1,2,0.081381569
75,6,2,2,1,2,0.081381569
75,7,2,2,1,2,0.104668223
75,8,2,2,1,2,0.104668223
75,9,2,2,1,1,0.168507416
75,10,2,2,1,2,0.085240165
75,11,2,2,1,2,0.081381569
75,12,2,2,1,2,0.081381569
75,13,2,2,1,2,0.081381569
75,14,2,2,1,1,0.081381569
75,15,2,2,1,2,0.104668223
75,16,2,2,1,2,0.085240165
75,17,2,2,1,2,0.081381569
75,18,2,2,1,2,0.099690111
75,19,2,2,1,2,0.081381569
75,20,2,2,1,2,0.104668223
76,1,2,2,2,2,0.108940396
76,2,2,2,2,2,0.084703265
76,3,2,2,1,2,0.084703265
76,4,2,2,2,2,0.084703265
76,5,2,2,2,2,0.088719356
76,6,2,2,1,2,0.108940396
76,7,2,2,1,2,0.108940396
76,8,2,2,2,2,0.084703265
76,9,2,2,2,2,0.084703265
76,10,2,2,1,2,0.084703265
76,11,2,2,2,2,0.108940396
76,12,2,2,1,2,0.084703265
76,13,2,2,1,2,0.108940396
76,14,2,2,1,2,0.108940396
76,15,2,2,1,2,0.108940396
76,16,2,2,1,2,0.084703265
76,17,2,2,1,2,0.084703265
76,18,2,2,2,2,0.088719356
76,19,2,2,1,2,0.108940396
76,20,2,2,1,2,0.108940396
77,1,2,2,1,1,0.160975882
77,2,2,2,1,2,0.077744174
77,3,2,2,1,1,0.160975882
77,4,2,2,1,1,0.160975882
77,5,2,2,1,2,0.1254398
77,6,2,2,1,2,0.099990018
77,7,2,2,1,1,0.160975882
77,8,2,2,1,1,0.099990018
77,9,2,2,1,2,0.081430308
77,10,2,2,1,1,0.081430308
77,11,2,2,1,2,0.160975882
77,12,2,2,1,2,0.077744174
77,13,2,1,1,2,0.077744174
77,14,2,2,1,2,0.077744174
77,15,2,2,1,2,0.081430308
77,16,2,2,1,2,0.081430308
77,17,2,2,1,2,0.1254398
77,18,2,2,1,2,0.160975882
77,19,2,2,1,1,0.160975882
77,20,2,2,1,2,0.081430308
78,1,2,2,1,1,0.10667485
78,2,2,2,1,2,0.10667485
78,3,2,2,1,2,0.10667485
78,4,2,2,1,2,0.08687433
78,5,2,2,1,2,0.171737923
78,6,2,2,1,2,0.10667485
78,7,2,2,1,2,0.08294176
78,8,2,2,1,2,0.08294176
78,9,2,2,1,2,0.08687433
78,10,2,2,1,2,0.08294176
78,11,2,2,1,2,0.10667485
78,12,2,2,1,1,0.133826077
78,13,2,2,1,2,0.08687433
78,14,2,2,1,2,0.08294176
